geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
547,30.81832504272461,-105.09003448486328,78.12,6.35,0.71,0.08,-0.01,0.0,,,,"[82.62,77.78,82.80,64.85,79.09,73.56,89.92,71.90,69.69,88.97]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,58.82,1210.62,0,547,,,,,,,0.13,,,0.72,,,,0.06,0.47,251.13
548,30.81832504272461,-105.09000396728516,78.13,6.33,0.7,0.08,-0.01,0.0,,,,"[82.65,77.81,82.83,64.87,79.10,73.59,89.94,71.91,69.65,88.97]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,58.7,1210.5,0,548,,,,,,,0.13,,,0.71,,,,0.06,0.54,91.09
549,30.81832504272461,-105.08998107910156,78.15,6.31,0.7,0.08,-0.01,0.0,,,,"[82.67,77.84,82.86,64.89,79.11,73.61,89.96,71.93,69.60,88.98]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,58.5,1210.3,0,549,,,,,,,0.13,,,0.71,,,,0.06,0.5,194.86
550,30.81832504272461,-105.0899429321289,78.16,6.29,0.7,0.08,-0.01,0.0,,,,"[82.69,77.87,82.89,64.91,79.12,73.64,89.98,71.94,69.56,88.98]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,58.29,1210.09,0,550,,,,,,,0.13,,,0.71,,,,0.09,0.5,95.26
551,30.81832504272461,-105.08992767333984,78.17,6.27,0.7,0.08,-0.01,0.0,,,,"[82.71,77.90,82.91,64.93,79.13,73.66,90.00,71.96,69.52,88.98]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,57.97,1209.76,0,551,,,,,,,0.14,,,0.71,,,,0.1,0.5,200.34
552,30.81832504272461,-105.08990478515625,78.19,6.25,0.7,0.08,-0.01,0.0,,,,"[82.73,77.93,82.94,64.95,79.15,73.69,90.02,71.98,69.48,88.98]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,57.69,1209.49,0,552,,,,,,,0.14,,,0.71,,,,0.09,0.5,151.69
553,30.81832504272461,-105.0898666381836,78.2,6.23,0.69,0.08,-0.01,0.0,,,,"[82.76,77.96,82.97,64.97,79.16,73.71,90.03,71.99,69.43,88.99]","[0.10,0.10,0.10,0.05,-0.02,0.09,0.10,0.11,0.10,0.09]",,57.32,1209.12,0,553,,,,,,,0.14,,,0.7,,,,0.14,0.5,140.55
554,30.81832504272461,-105.08984375,78.21,6.21,0.69,0.08,-0.01,0.0,,,,"[82.78,77.99,83.00,64.99,79.17,73.74,90.05,72.01,69.39,88.99]","[0.10,0.10,0.10,0.05,-0.02,0.09,0.10,0.11,0.10,0.09]",,56.88,1208.68,0,554,,,,,,,0.14,,,0.7,,,,0.13,0.5,196.4
555,30.81832504272461,-105.0898208618164,78.22,6.19,0.69,0.08,-0.01,0.0,,,,"[82.80,78.01,83.03,65.01,79.18,73.76,90.07,72.02,69.35,88.99]","[0.10,0.10,0.10,0.05,-0.02,0.09,0.10,0.11,0.10,0.09]",,56.44,1208.24,0,555,,,,,,,0.14,,,0.7,,,,0.18,0.5,136.71
556,30.81832504272461,-105.08979034423828,78.24,6.17,0.69,0.08,-0.01,0.0,,,,"[82.82,78.04,83.05,65.03,79.19,73.79,90.09,72.04,69.31,89.00]","[0.10,0.10,0.10,0.05,-0.02,0.09,0.10,0.11,0.10,0.09]",,55.89,1207.69,0,556,,,,,,,0.14,,,0.7,,,,0.17,0.46,260.0
557,30.81832504272461,-105.08975982666016,78.25,6.16,0.68,0.08,-0.01,0.0,,,,"[82.84,78.07,83.08,65.05,79.21,73.81,90.10,72.06,69.26,89.00]","[0.10,0.10,0.10,0.05,-0.02,0.09,0.10,0.11,0.10,0.09]",,55.54,1207.34,0,557,,,,,,,0.14,,,0.69,,,,0.15,0.57,114.44
